"Year","Month","Day","Tmin","Tmax","Data_source","Date"
2036,3,3,-3.26924225858905,12.8476484132017,"simulated","2000-03-03"
2036,3,4,-4.41626085872016,13.3664664326814,"simulated","2000-03-04"
2036,3,5,-5.73657749562861,10.4929412194683,"simulated","2000-03-05"
2036,3,6,-3.94272753562214,13.8439848656691,"simulated","2000-03-06"
2036,3,7,-0.572437623693052,15.0389850882742,"simulated","2000-03-07"
2036,3,8,-4.6062913510189,13.7884911090943,"simulated","2000-03-08"
2036,3,9,-3.06789534171481,12.5496655805339,"simulated","2000-03-09"
2036,3,10,-2.39773570553683,12.995795321859,"simulated","2000-03-10"
2036,3,11,-1.87994160569198,14.2358926219287,"simulated","2000-03-11"
2036,3,12,-2.01037096735522,13.49775025375,"simulated","2000-03-12"
2036,3,13,2.69927968836975,14.69968503402,"simulated","2000-03-13"
2036,3,14,0.216416045791332,19.1682834311979,"simulated","2000-03-14"
2036,3,15,7.82530491838267,14.9941513466372,"simulated","2000-03-15"
2036,3,16,0.741585822039271,14.6293941381336,"simulated","2000-03-16"
2036,3,17,-2.89797858037262,14.220490107352,"simulated","2000-03-17"
2036,3,18,-0.781492359115065,19.2250827663318,"simulated","2000-03-18"
2036,3,19,-2.88852530117916,19.2782253565674,"simulated","2000-03-19"
2036,3,20,-0.91601646535068,17.5350153174469,"simulated","2000-03-20"
2036,3,21,-2.9818341534179,15.9107563303278,"simulated","2000-03-21"
2036,3,22,-1.47890932393124,17.9127164221319,"simulated","2000-03-22"
2036,3,23,-2.30836899382576,17.0821713811841,"simulated","2000-03-23"
2036,3,24,-1.6962894338758,16.0917954060536,"simulated","2000-03-24"
2036,3,25,-2.95440904819135,19.2123416095552,"simulated","2000-03-25"
2036,3,26,-3.1488821148503,14.024343959096,"simulated","2000-03-26"
2036,3,27,-5.58566385408732,12.6907694617879,"simulated","2000-03-27"
2036,3,28,-3.98379748709963,17.6328149707383,"simulated","2000-03-28"
2036,3,29,-3.99328908479954,15.4611394019702,"simulated","2000-03-29"
2036,3,30,-0.924019664136414,15.6855479857882,"simulated","2000-03-30"
2036,3,31,-0.104784780554931,17.6833000593745,"simulated","2000-03-31"
2036,4,1,2.66842378460465,19.3954406439148,"simulated","2000-04-01"
2036,4,2,-2.38472574871831,17.6218493767286,"simulated","2000-04-02"
2036,4,3,-0.261890146855318,19.1262074338264,"simulated","2000-04-03"
2036,4,4,-4.44879905246965,19.4952417197954,"simulated","2000-04-04"
2036,4,5,-4.19872381758549,19.5430661230179,"simulated","2000-04-05"
2036,4,6,-4.00756870427686,15.9910961019733,"simulated","2000-04-06"
2036,4,7,-5.47380852221264,12.8044666854225,"simulated","2000-04-07"
2036,4,8,-2.4655826108232,14.1444154220518,"simulated","2000-04-08"
2036,4,9,-2.76652105157629,12.8434463803105,"simulated","2000-04-09"
2036,4,10,-2.34315612414347,12.6586897657012,"simulated","2000-04-10"
2036,4,11,-1.58662153344278,13.4131683761052,"simulated","2000-04-11"
2036,4,12,-1.56719143008336,14.6542918542992,"simulated","2000-04-12"
2036,4,13,-1.27478348160682,15.3975473047513,"simulated","2000-04-13"
2036,4,14,-4.86953732039161,15.1297169243782,"simulated","2000-04-14"
2036,4,15,5.57706495952856,13.4115840405639,"simulated","2000-04-15"
2036,4,16,-4.06315391368878,14.3328736401503,"simulated","2000-04-16"
2036,4,17,-3.48073923308172,17.6395930890838,"simulated","2000-04-17"
2036,4,18,0.32610056810632,17.4927381286083,"simulated","2000-04-18"
2036,4,19,-1.90538805503281,20.3741032664651,"simulated","2000-04-19"
2036,4,20,4.4242868353264,22.2073885122428,"simulated","2000-04-20"
2036,4,21,3.67753739084338,18.1774740160484,"simulated","2000-04-21"
2036,4,22,-0.820501474880412,19.6865071476731,"simulated","2000-04-22"
2036,4,23,2.29641860815023,19.9678914596872,"simulated","2000-04-23"
2036,4,24,-0.978533738036001,21.1874238638596,"simulated","2000-04-24"
2036,4,25,1.04927385187968,21.0485280966495,"simulated","2000-04-25"
2036,4,26,1.85235968143444,15.7411398115043,"simulated","2000-04-26"
2036,4,27,-1.83365708951245,21.5539562030625,"simulated","2000-04-27"
2036,4,28,1.33269235120389,25.2767331234689,"simulated","2000-04-28"
2036,4,29,5.54674296422157,27.2675564371048,"simulated","2000-04-29"
2036,4,30,4.21916363545548,25.2753543609194,"simulated","2000-04-30"
2036,5,1,3.6365094661967,22.5283659450334,"simulated","2000-05-01"
2036,5,2,2.30714668104641,22.9219965794809,"simulated","2000-05-02"
2036,5,3,5.18308238625491,28.016312361227,"simulated","2000-05-03"
2036,5,4,7.00014006683654,29.2216042678104,"simulated","2000-05-04"
2036,5,5,8.67953345930386,29.2912132599524,"simulated","2000-05-05"
2036,5,6,9.42398098813026,28.8126069231831,"simulated","2000-05-06"
2036,5,7,7.46529006432556,25.743284717383,"simulated","2000-05-07"
2036,5,8,3.0655854299304,25.2876444164666,"simulated","2000-05-08"
2036,5,9,7.7131232196883,21.1018484995338,"simulated","2000-05-09"
2036,5,10,5.30354706406115,20.3029262529784,"simulated","2000-05-10"
2036,5,11,6.03527665327093,21.0346558421881,"simulated","2000-05-11"
2036,5,12,4.12269639733312,20.2334695067479,"simulated","2000-05-12"
2036,5,13,9.25311238225765,26.9199030700178,"simulated","2000-05-13"
2036,5,14,4.94917299163358,26.6733905330737,"simulated","2000-05-14"
2036,5,15,2.22351071186989,29.3892625348559,"simulated","2000-05-15"
2036,5,16,4.27914113102557,29.2813027079817,"simulated","2000-05-16"
2036,5,17,2.12679730955032,31.514891548845,"simulated","2000-05-17"
2036,5,18,3.23155574812827,30.452837861272,"simulated","2000-05-18"
2036,5,19,0.74163789213754,28.5744263265676,"simulated","2000-05-19"
2036,5,20,3.32412386525438,26.6569810449847,"simulated","2000-05-20"
2036,5,21,12.4480806411191,34.1722981825592,"simulated","2000-05-21"
2036,5,22,6.12540516317759,25.0137915550067,"simulated","2000-05-22"
2036,5,23,7.15175570431821,24.3744006059203,"simulated","2000-05-23"
2036,5,24,9.3503534719055,27.1848619966922,"simulated","2000-05-24"
2036,5,25,6.42158458699256,26.9234260996922,"simulated","2000-05-25"
2036,5,26,6.53933759533822,24.816962874962,"simulated","2000-05-26"
2036,5,27,4.41844536573535,27.0860754472431,"simulated","2000-05-27"
2036,5,28,1.73240596676821,23.9540224990216,"simulated","2000-05-28"
2036,5,29,1.75275383878025,22.3627301493954,"simulated","2000-05-29"
2036,5,30,1.43251514698045,21.4319374639495,"simulated","2000-05-30"
2036,5,31,-0.923454224343127,24.6890501828198,"simulated","2000-05-31"
2036,6,1,0.617512847761652,25.6196744247178,"simulated","2000-06-01"
2036,6,2,2.79621255242262,21.1845302869272,"simulated","2000-06-02"
2036,6,3,4.530943029033,25.091932433826,"simulated","2000-06-03"
2036,6,4,5.99095834346983,24.3223756350883,"simulated","2000-06-04"
2036,6,5,2.46587541737911,19.7989851580363,"simulated","2000-06-05"
2036,6,6,2.53886511346992,22.5405621252776,"simulated","2000-06-06"
2036,6,7,-4.59741557351527,21.5207829208277,"simulated","2000-06-07"
2036,6,8,0.767976017706816,25.7708487457223,"simulated","2000-06-08"
2036,6,9,7.91247908567375,27.9186998769272,"simulated","2000-06-09"
2036,6,10,10.636373491001,30.0269205485,"simulated","2000-06-10"
2036,6,11,12.9831232990602,29.7064903543677,"simulated","2000-06-11"
2036,6,12,5.20682038640782,20.2089115289458,"simulated","2000-06-12"
2036,6,13,5.65171483163806,22.9854502122709,"simulated","2000-06-13"
2036,6,14,7.20181718358097,23.8122722772149,"simulated","2000-06-14"
2036,6,15,8.47148030868432,20.6385472113627,"simulated","2000-06-15"
2036,6,16,7.15125692762278,18.7622287194278,"simulated","2000-06-16"
2036,6,17,5.2096067106143,19.0977523504385,"simulated","2000-06-17"
2036,6,18,2.99782970478656,20.7789482984413,"simulated","2000-06-18"
2036,6,19,3.43413082866537,20.6000601080302,"simulated","2000-06-19"
2036,6,20,4.38707703774635,21.6107202391959,"simulated","2000-06-20"
2036,6,21,6.59044843741971,23.3111819248905,"simulated","2000-06-21"
2036,6,22,5.45149645681017,24.2281561661773,"simulated","2000-06-22"
2036,6,23,3.83304268266946,24.3893007713204,"simulated","2000-06-23"
2036,6,24,9.12891589298756,35.1923299766207,"simulated","2000-06-24"
2036,6,25,12.7994749023167,33.4185503877246,"simulated","2000-06-25"
2036,6,26,13.9303707091532,31.7095122124241,"simulated","2000-06-26"
2036,6,27,10.5791780697707,31.194385839789,"simulated","2000-06-27"
2036,6,28,11.5610302109908,32.1164023790489,"simulated","2000-06-28"
2036,6,29,15.0670083177802,34.7572775036809,"simulated","2000-06-29"
2036,6,30,14.6127300453119,37.8912791466478,"simulated","2000-06-30"
2036,7,1,13.52892160736,36.3141684997258,"simulated","2000-07-01"
2036,7,2,13.1112841359872,39.1671744167107,"simulated","2000-07-02"
2036,7,3,14.746755089743,40.3019134917778,"simulated","2000-07-03"
2036,7,4,9.9121121686764,37.7494914054864,"simulated","2000-07-04"
2036,7,5,15.5379285880262,41.5914889306069,"simulated","2000-07-05"
2036,7,6,18.1396739014976,39.8048978401796,"simulated","2000-07-06"
2036,7,7,12.4774148772257,38.5882395299653,"simulated","2000-07-07"
2036,7,8,14.7373612187481,37.572418697422,"simulated","2000-07-08"
2036,7,9,16.0444796432939,34.9882931576127,"simulated","2000-07-09"
2036,7,10,11.2267538896994,34.5584782561722,"simulated","2000-07-10"
2036,7,11,12.1739969628231,34.4005934062969,"simulated","2000-07-11"
2036,7,12,14.9580811598294,33.9008874536622,"simulated","2000-07-12"
2036,7,13,12.0018054195534,33.1149775890263,"simulated","2000-07-13"
2036,7,14,11.9075202451609,33.0181974172682,"simulated","2000-07-14"
2036,7,15,10.2555106361732,35.2596312891683,"simulated","2000-07-15"
2036,7,16,9.24035043320042,34.2470441495671,"simulated","2000-07-16"
2036,7,17,11.1403429454826,35.5390367111003,"simulated","2000-07-17"
2036,7,18,12.6593990688428,33.7718869304867,"simulated","2000-07-18"
2036,7,19,11.0528948174501,34.9405555362312,"simulated","2000-07-19"
2036,7,20,12.4344592147254,35.0999501952017,"simulated","2000-07-20"
2036,7,21,15.5834947175643,33.8619480962651,"simulated","2000-07-21"
2036,7,22,12.1533670611583,34.4931490918662,"simulated","2000-07-22"
2036,7,23,12.8278929128723,34.5569169254546,"simulated","2000-07-23"
2036,7,24,10.2031743085722,34.5929999695256,"simulated","2000-07-24"
2036,7,25,12.5297288226492,34.7497693719777,"simulated","2000-07-25"
2036,7,26,10.1492043278223,30.7589224867648,"simulated","2000-07-26"
2036,7,27,5.14371089276268,30.1504046091294,"simulated","2000-07-27"
2036,7,28,12.1243004167986,32.6229810920552,"simulated","2000-07-28"
2036,7,29,12.7769226100319,35.5624453087255,"simulated","2000-07-29"
2036,7,30,16.8284430867071,37.3299742064601,"simulated","2000-07-30"
2036,7,31,20.2387329410099,37.5694432343031,"simulated","2000-07-31"
2036,8,1,17.1314576107523,35.1334173082469,"simulated","2000-08-01"
2036,8,2,14.0230745425726,35.24301992921,"simulated","2000-08-02"
2036,8,3,16.3950336356866,31.3939052553478,"simulated","2000-08-03"
2036,8,4,11.7160456964571,29.4945996253112,"simulated","2000-08-04"
2036,8,5,9.7948402742422,25.552256967517,"simulated","2000-08-05"
2036,8,6,13.018364711131,29.0738946197674,"simulated","2000-08-06"
2036,8,7,10.3889542086449,29.8338607938753,"simulated","2000-08-07"
2036,8,8,9.30488983217051,30.4165135205566,"simulated","2000-08-08"
2036,8,9,13.71104544685,31.9879081856479,"simulated","2000-08-09"
2036,8,10,9.98997079102222,28.8791580885561,"simulated","2000-08-10"
2036,8,11,16.7989582375794,34.6323149143545,"simulated","2000-08-11"
2036,8,12,12.0661329352113,32.0674313985875,"simulated","2000-08-12"
2036,8,13,10.8748450683803,29.2085043225676,"simulated","2000-08-13"
2036,8,14,12.234210288295,35.0125922887314,"simulated","2000-08-14"
2036,8,15,15.7709345135546,37.9915180952456,"simulated","2000-08-15"
2036,8,16,9.85339332143895,32.0199452942185,"simulated","2000-08-16"
2036,8,17,12.0154149769453,31.4057200277702,"simulated","2000-08-17"
2036,8,18,10.8466563261209,31.4040285365648,"simulated","2000-08-18"
2036,8,19,8.75220854423848,33.1419888562218,"simulated","2000-08-19"
2036,8,20,12.8792129418968,34.6019166231197,"simulated","2000-08-20"
2036,8,21,11.8057103414995,35.1396456723597,"simulated","2000-08-21"
2036,8,22,11.1656289463342,33.9440109467707,"simulated","2000-08-22"
2036,8,23,10.5417049038601,29.9314272055646,"simulated","2000-08-23"
2036,8,24,8.86696317266232,27.2561194899265,"simulated","2000-08-24"
2036,8,25,7.78934951146213,25.5677199679345,"simulated","2000-08-25"
2036,8,26,12.3268134260563,27.3256850457176,"simulated","2000-08-26"
2036,8,27,6.81582566619512,25.5940749869991,"simulated","2000-08-27"
2036,8,28,5.37170112681521,28.2027225085672,"simulated","2000-08-28"
2036,8,29,5.85652672561643,26.3569740086134,"simulated","2000-08-29"
2036,8,30,6.06282530081466,25.5078774560777,"simulated","2000-08-30"
2036,8,31,7.55058675062472,25.3843522792463,"simulated","2000-08-31"
2036,9,1,7.46182243174713,25.8518008479875,"simulated","2000-09-01"
2036,9,2,5.86680653338558,28.0342302205745,"simulated","2000-09-02"
2036,9,3,4.41453430535099,27.7962228444011,"simulated","2000-09-03"
2036,9,4,4.10938311428202,26.7784076616448,"simulated","2000-09-04"
2036,9,5,8.25935791874847,28.8713009464379,"simulated","2000-09-05"
2036,9,6,8.74371473591478,31.5769887127307,"simulated","2000-09-06"
2036,9,7,6.65861493855343,31.6603560570473,"simulated","2000-09-07"
2036,9,8,6.98227582791104,29.8117737692772,"simulated","2000-09-08"
2036,9,9,13.3079161897238,34.4215294213845,"simulated","2000-09-09"
2036,9,10,13.3150284486632,30.9821174941762,"simulated","2000-09-10"
2036,9,11,9.78829911277434,24.7865162306594,"simulated","2000-09-11"
2036,9,12,3.79037880691121,25.9525027993408,"simulated","2000-09-12"
2036,9,13,13.9265912082707,24.4274858495024,"simulated","2000-09-13"
2036,9,14,5.80528842273785,25.3037873690408,"simulated","2000-09-14"
2036,9,15,6.06298709891705,29.3981312726785,"simulated","2000-09-15"
2036,9,16,6.1902746448122,28.9694485698732,"simulated","2000-09-16"
2036,9,17,3.88595803478473,27.2680579886192,"simulated","2000-09-17"
2036,9,18,1.96828351816014,27.4712474058729,"simulated","2000-09-18"
2036,9,19,2.30898484649791,26.698597609317,"simulated","2000-09-19"
2036,9,20,4.56288444568693,24.7864544265966,"simulated","2000-09-20"
2036,9,21,7.64087418949978,29.3088235020442,"simulated","2000-09-21"
2036,9,22,8.51355151205684,27.9013907336663,"simulated","2000-09-22"
2036,9,23,10.6356912417712,21.1369517070931,"simulated","2000-09-23"
2036,9,24,4.98491460579121,19.9758653447555,"simulated","2000-09-24"
2036,9,25,-1.90235045827346,19.7608496532877,"simulated","2000-09-25"
2036,9,26,-2.5814886434142,19.1424764426697,"simulated","2000-09-26"
2036,9,27,-1.12843230363198,22.2060218616439,"simulated","2000-09-27"
2036,9,28,0.136155298760697,25.6339358749603,"simulated","2000-09-28"
2036,9,29,3.39434699031429,25.6161212763342,"simulated","2000-09-29"
2036,9,30,0.0812379207364042,22.750421996423,"simulated","2000-09-30"
2036,10,1,-1.31092876475079,22.1304603005517,"simulated","2000-10-01"
2036,10,2,0.0570515345637741,27.2274885911231,"simulated","2000-10-02"
2036,10,3,1.58927453086119,26.0852966307811,"simulated","2000-10-03"
2036,10,4,3.36240529250458,24.4638585966425,"simulated","2000-10-04"
2036,10,5,5.15798195623252,26.7714655969514,"simulated","2000-10-05"
2036,10,6,2.65105714531718,22.5364412546689,"simulated","2000-10-06"
2036,10,7,1.41381715873964,24.078703417394,"simulated","2000-10-07"
2036,10,8,1.85868799160058,17.9057279480167,"simulated","2000-10-08"
2036,10,9,-2.19581116936068,7.19248559148358,"simulated","2000-10-09"
2036,10,10,-3.42636850704354,3.29318962044496,"simulated","2000-10-10"
2036,10,11,-5.84990496513076,5.25953099656997,"simulated","2000-10-11"
2036,10,12,-6.37142354134289,8.6196392575421,"simulated","2000-10-12"
2036,10,13,0.511865155238675,15.0137283926143,"simulated","2000-10-13"
2036,10,14,-3.66103101400929,16.8371806126089,"simulated","2000-10-14"
2036,10,15,-2.7429508964396,16.136123994148,"simulated","2000-10-15"
2036,10,16,8.56404472400868,15.7275701924159,"simulated","2000-10-16"
2036,10,17,-2.41329119821183,14.7464245340136,"simulated","2000-10-17"
2036,10,18,0.344799243979273,15.8357109129508,"simulated","2000-10-18"
2036,10,19,-2.03541739474067,19.6180267486494,"simulated","2000-10-19"
2036,10,20,-0.421851695797184,21.2461223877101,"simulated","2000-10-20"
2036,10,21,1.84399207470715,23.3949072305633,"simulated","2000-10-21"
2036,10,22,1.49651625178951,22.5388974121066,"simulated","2000-10-22"
2036,10,23,2.4540285591936,25.7330105224794,"simulated","2000-10-23"
2036,10,24,1.79298365964478,24.4578699182992,"simulated","2000-10-24"
2036,10,25,-1.3749936094159,17.5040812811717,"simulated","2000-10-25"
2036,10,26,0.905742330053089,17.5731368384225,"simulated","2000-10-26"
2036,10,27,-1.77464626506106,17.1136362347458,"simulated","2000-10-27"
2036,10,28,-1.31876298807666,15.5656031441776,"simulated","2000-10-28"
2036,10,29,-4.41397428738035,16.0817786596805,"simulated","2000-10-29"
2036,10,30,-6.13816297404769,18.3578591258722,"simulated","2000-10-30"
2036,10,31,-2.15304983723719,16.7802664800571,"simulated","2000-10-31"
2036,11,1,-2.12344145943107,11.7648796068451,"simulated","2000-11-01"
2036,11,2,-1.49258411409773,13.5093132794995,"simulated","2000-11-02"
2036,11,3,-1.9449786115935,12.4854100925096,"simulated","2000-11-03"
2036,11,4,3.35348415776011,12.8533967668879,"simulated","2000-11-04"
2036,11,5,8.81961337126244,10.9852078251583,"simulated","2000-11-05"
2036,11,6,0.131223550542852,9.631804730895,"simulated","2000-11-06"
2036,11,7,-5.60881649607858,10.9897100271956,"simulated","2000-11-07"
2036,11,8,-4.35875350204097,13.9693703829147,"simulated","2000-11-08"
2036,11,9,-3.43525051349632,14.3249488309827,"simulated","2000-11-09"
2036,11,10,-6.43452717147417,10.2723256609705,"simulated","2000-11-10"
2036,11,11,-4.00489838997342,12.7105296840796,"simulated","2000-11-11"
2036,11,12,-5.17677282610076,9.2114571657781,"simulated","2000-11-12"
2036,11,13,-6.81305385401103,10.346878508269,"simulated","2000-11-13"
2036,11,14,-5.95333939650712,12.326043381419,"simulated","2000-11-14"
2036,11,15,-2.69357367418765,13.3503404007897,"simulated","2000-11-15"
2036,11,16,-7.79492997620919,8.76078401781493,"simulated","2000-11-16"
2036,11,17,-9.9281048323126,3.3409207524337,"simulated","2000-11-17"
2036,11,18,-8.4769344759816,8.12159204729255,"simulated","2000-11-18"
2036,11,19,-7.2162385887236,9.4991894853294,"simulated","2000-11-19"
2036,11,20,-7.98650462462734,9.16399071557289,"simulated","2000-11-20"
2036,11,21,-8.63573581573007,10.1437151466995,"simulated","2000-11-21"
2036,11,22,0.172709694862278,10.1664741846186,"simulated","2000-11-22"
2036,11,23,-1.4970458630295,3.89177062646176,"simulated","2000-11-23"
2036,11,24,-0.794334293722141,2.64676484919916,"simulated","2000-11-24"
